MAL_ID,Name,Score,Genres,English name,Japanese name,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching
4903,Kyou no 5 no 2 (TV),7.23,"Comedy, Ecchi, School, Seinen",Unknown,今日の５の２,13,"Oct 6, 2008 to Dec 29, 2008",Fall 2008,"Starchild Records, TV Tokyo Music",Unknown,Xebec,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2646.0,2897,31535,44,1569
4975,ChäoS;HEAd,6.37,"Sci-Fi, Harem, Mystery, Psychological, Supernatural",ChäoS;HEAd,カオスヘッド,12,"Oct 9, 2008 to Dec 25, 2008",Fall 2008,"VAP, Yomiuri Telecasting, Kids Station",Funimation,Madhouse,Visual novel,27 min. per ep.,R - 17+ (violence & profanity),6564.0,567,257868,790,8356
4981,Casshern Sins,7.53,"Action, Adventure, Drama, Psychological, Sci-Fi",Casshern Sins,キャシャーン SINS,24,"Oct 2, 2008 to Mar 16, 2009",Fall 2008,"Showgate, USEN",Funimation,"Madhouse, Tatsunoko Production",Other,24 min. per ep.,R - 17+ (violence & profanity),1486.0,1126,130742,1507,7689
4999,Asu no Yoichi!,6.78,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",Samurai Harem,明日のよいち！,12,"Jan 9, 2009 to Mar 27, 2009",Winter 2009,"Lantis, TBS, Movic",Sentai Filmworks,AIC,Manga,24 min. per ep.,PG-13 - Teens 13 or older,4512.0,852,175294,348,6782
5005,Tentai Senshi Sunred,7.81,"Comedy, Parody, Super Power, Seinen",Unknown,天体戦士サンレッド,26,"Oct 3, 2008 to Mar 28, 2009",Fall 2008,flying DOG,Unknown,AIC ASTA,Manga,13 min. per ep.,PG-13 - Teens 13 or older,805.0,3718,19350,203,1125
5028,Major S5,8.45,"Comedy, Drama, Romance, Shounen, Sports",Unknown,メジャー,25,"Jan 10, 2009 to Jun 27, 2009",Winter 2009,NHK,Unknown,SynergySP,Manga,24 min. per ep.,PG-13 - Teens 13 or older,124.0,2070,57160,586,1643
5030,Maria†Holic,7.05,"Comedy, Parody, School, Shoujo Ai",Maria†Holic,まりあ†ほりっく,12,"Jan 4, 2009 to Mar 22, 2009",Winter 2009,"Frontier Works, Genco, Media Factory, AT-X, Omnibus Japan",Sentai Filmworks,Shaft,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3472.0,1004,148265,512,7649
5034,Shikabane Hime: Kuro,7.32,"Action, Horror, Supernatural, Shounen",Corpse Princess:Kuro,屍姫 玄,12,"Jan 1, 2009 to Mar 26, 2009",Winter 2009,"Square Enix, Starchild Records",Funimation,"Gainax, feel.",Manga,24 min. per ep.,R - 17+ (violence & profanity),2267.0,1839,67903,116,2400
5039,Kurozuka,6.93,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",Kurozuka,黒塚,12,"Oct 7, 2008 to Dec 23, 2008",Fall 2008,Sony Pictures Entertainment,Unknown,Madhouse,Manga,23 min. per ep.,R - 17+ (violence & profanity),3910.0,1632,82026,295,4968
5040,One Outs,8.35,"Sports, Psychological, Seinen",One Outs,ワンナウツ,25,"Oct 8, 2008 to Apr 1, 2009",Fall 2008,"VAP, Nippon Television Network",Unknown,Madhouse,Manga,23 min. per ep.,PG-13 - Teens 13 or older,180.0,819,182471,3403,8985
5041,Guin Saga,7.2,"Adventure, Fantasy",Unknown,グイン・サーガ,26,"Apr 5, 2009 to Sep 27, 2009",Spring 2009,Aniplex,Sentai Filmworks,Satelight,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2779.0,2611,38187,126,2643
5074,Tetsuwan Birdy Decode:02,7.74,"Action, Sci-Fi, Comedy",Birdy the Mighty:Decode 02,鉄腕バーディー DECODE:02,12,"Jan 10, 2009 to Mar 28, 2009",Winter 2009,"Aniplex, Shogakukan",Funimation,A-1 Pictures,Manga,23 min. per ep.,R - 17+ (violence & profanity),943.0,2398,44666,247,1584
5079,Kurokami The Animation,7.17,"Action, Super Power, Martial Arts, Seinen",Kurokami The Animation,黒神 The Animation,23,"Jan 9, 2009 to Jun 19, 2009",Winter 2009,"Bandai Visual, TV Asahi, Square Enix","Bandai Entertainment, Sentai Filmworks, NYAV Post",Sunrise,Manga,23 min. per ep.,R - 17+ (violence & profanity),2918.0,1326,106899,326,7324
5081,Bakemonogatari,8.36,"Romance, Supernatural, Mystery, Vampire",Bakemonogatari,化物語,15,"Jul 3, 2009 to Jun 25, 2010",Summer 2009,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,24 min. per ep.,R - 17+ (violence & profanity),174.0,61,1063666,41236,73863
5112,Akikan!,6.18,"Comedy, Ecchi, Fantasy, Romance",Akikan!,アキカン!,12,"Jan 4, 2009 to Mar 29, 2009",Winter 2009,Half H.P Studio,Sentai Filmworks,Brain's Base,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,7442.0,1306,109315,147,4388
5114,Fullmetal Alchemist: Brotherhood,9.19,"Action, Military, Adventure, Comedy, Drama, Magic, Fantasy, Shounen",Fullmetal Alchemist:Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,64,"Apr 5, 2009 to Jul 4, 2010",Spring 2009,"Aniplex, Square Enix, Mainichi Broadcasting System, Studio Moriken","Funimation, Aniplex of America",Bones,Manga,24 min. per ep.,R - 17+ (violence & profanity),1.0,3,2248456,183914,171871
5150,Hatsukoi Limited.,7.32,"Comedy, Romance, School, Shounen",Hatsukoi Limited,初恋限定。,12,"Apr 12, 2009 to Jun 28, 2009",Spring 2009,Shueisha,Sentai Filmworks,J.C.Staff,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2243.0,1632,82196,206,3879
5162,Minami-ke Okaeri,7.58,"Slice of Life, Comedy, School",Unknown,みなみけ おかえり,13,"Jan 5, 2009 to Mar 30, 2009",Winter 2009,Unknown,Unknown,Asread,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1342.0,2005,59691,62,1693
5220,Shangri-La,7.07,"Action, Drama, Sci-Fi",Shangri-La,シャングリ・ラ,24,"Apr 6, 2009 to Sep 14, 2009",Spring 2009,"NTT Docomo, Atelier Musa",Funimation,Gonzo,Novel,23 min. per ep.,PG-13 - Teens 13 or older,3363.0,2207,52205,130,3253
5226,Souten Kouro,7.3,"Action, Adventure, Historical",Beyond the Heavens,蒼天航路,26,"Apr 8, 2009 to Sep 30, 2009",Spring 2009,VAP,Unknown,Madhouse,Manga,23 min. per ep.,R+ - Mild Nudity,2350.0,4076,15684,42,1296
5231,Inazuma Eleven,7.59,"Sports, Super Power, Shounen",Unknown,イナズマイレブン,127,"Oct 5, 2008 to Apr 27, 2011",Fall 2008,"TV Tokyo, Dentsu, Half H.P Studio",Unknown,OLM,Game,24 min. per ep.,G - All Ages,1315.0,1075,138185,2857,8330
5258,Hajime no Ippo: New Challenger,8.67,"Comedy, Sports, Drama, Shounen",Fighting Spirit:New Challenger,はじめの一歩 新シリーズ,26,"Jan 7, 2009 to Jul 1, 2009",Winter 2009,"VAP, Kodansha, Nippon Television Network",Unknown,Madhouse,Manga,23 min. per ep.,PG-13 - Teens 13 or older,50.0,726,201421,1598,7005
5262,Shugo Chara!! Doki,7.43,"Comedy, Magic, School, Shoujo",Shugo Chara!! Doki,しゅごキャラ！！どきっ,51,"Oct 4, 2008 to Sep 25, 2009",Fall 2008,"TV Tokyo, Sotsu",Unknown,Satelight,Manga,24 min. per ep.,PG - Children,1801.0,1558,87820,848,4279
5277,Sekirei: Pure Engagement,7.36,"Action, Comedy, Ecchi, Harem, Super Power",Sekirei:Pure Engagement,セキレイ～Pure Engagement～,13,"Jul 4, 2010 to Sep 26, 2010",Summer 2010,Aniplex,Funimation,Seven Arcs,Manga,24 min. per ep.,R+ - Mild Nudity,2076.0,752,197639,544,6110
5300,Zoku Natsume Yuujinchou,8.57,"Slice of Life, Demons, Supernatural, Drama, Shoujo",Natsume's Book of Friends Season 2,続 夏目友人帳,13,"Jan 6, 2009 to Mar 31, 2009",Winter 2009,"Aniplex, Nihon Ad Systems","NIS America, Inc.",Brain's Base,Manga,24 min. per ep.,PG-13 - Teens 13 or older,84.0,737,200649,1413,6961
5307,Sora wo Kakeru Shoujo,7.01,"Adventure, Comedy, Sci-Fi, Space",The Girl Who Leapt Through Space,宇宙をかける少女,26,"Jan 6, 2009 to Jun 30, 2009",Winter 2009,Unknown,"Bandai Entertainment, Sentai Filmworks",Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,3592.0,3444,22532,46,1562
5337,Bakugan Battle Brawlers: New Vestroia,6.41,"Game, Adventure, Fantasy, Shounen",Bakugan:New Vestroia,爆丸バトルブローラーズ  New Vestroia,52,"Apr 12, 2009 to May 9, 2010",Spring 2009,Nelvana,Unknown,TMS Entertainment,Original,24 min. per ep.,PG - Children,6359.0,2372,45761,272,1059
5341,Ookami to Koushinryou II,8.36,"Adventure, Historical, Romance, Fantasy",Spice and Wolf II,狼と香辛料II,12,"Jul 9, 2009 to Sep 24, 2009",Summer 2009,"Imagin, flying DOG",Funimation,"Brain's Base, Marvy Jack",Light novel,24 min. per ep.,PG-13 - Teens 13 or older,175.0,336,395939,4156,12892
5342,Asura Cryin',6.95,"Action, Supernatural, Mecha",Unknown,アスラクライン,13,"Apr 2, 2009 to Jun 25, 2009",Spring 2009,"TV Tokyo, Starchild Records, Raku High Student Council",Unknown,Seven Arcs,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,3807.0,1520,90386,195,4014
5355,Sengoku Basara,7.39,"Action, Historical, Martial Arts, Samurai, Super Power",Sengoku Basara:Samurai Kings,戦国BASARA,12,"Apr 2, 2009 to Jun 18, 2009",Spring 2009,"Dentsu, Shochiku, Mainichi Broadcasting System, Movic, flying DOG",Funimation,Production I.G,Game,23 min. per ep.,PG-13 - Teens 13 or older,1931.0,1062,139348,1085,7763
5356,Canaan,7.27,"Action, Sci-Fi, Super Power, Supernatural, Seinen",Canaan,CANAAN,13,"Jul 4, 2009 to Sep 26, 2009",Summer 2009,"Lantis, Pony Canyon, Magic Capsule, Bushiroad, Showgate, Good Smile Company",Sentai Filmworks,P.A. Works,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),2490.0,798,187094,879,9203
5420,Kemono no Souja Erin,8.35,"Drama, Fantasy, Slice of Life",Erin,獣の奏者エリン,50,"Jan 10, 2009 to Dec 26, 2009",Winter 2009,NHK,Unknown,"Production I.G, Trans Arts",Novel,25 min. per ep.,PG-13 - Teens 13 or older,180.0,1829,68946,1404,4271
5454,Yoku Wakaru Gendai Mahou,6.46,"Comedy, Magic",Modern Magic Made Simple,よくわかる現代魔法,12,"Jul 12, 2009 to Sep 27, 2009",Summer 2009,"Studio Jack, Shueisha",Sentai Filmworks,Nomad,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,6121.0,3431,22648,28,1249
5504,Shinkyoku Soukai Polyphonica Crimson S,7.19,"Drama, Fantasy, Music, Romance, School",Polyphonica Crimson S,神曲奏界ポリフォニカcrimsonS,12,"Apr 5, 2009 to Jun 21, 2009",Spring 2009,"Lantis, Yomiko Advertising, Pony Canyon, Magic Capsule, SoftBank Creative, T.O Entertainment",Maiden Japan,Diomedéa,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,2810.0,3457,22292,44,1134
5507,Senjou no Valkyria,7.62,"Action, Military, Romance",Valkyria Chronicles,戦場のヴァルキュリア,26,"Apr 5, 2009 to Sep 27, 2009",Spring 2009,"Aniplex, Sega, Sakura Create",Unknown,A-1 Pictures,Game,24 min. per ep.,PG-13 - Teens 13 or older,1213.0,1245,116161,635,7098
5525,07-Ghost,7.24,"Action, Demons, Fantasy, Josei, Magic, Military",07-Ghost,セブンゴースト,25,"Apr 7, 2009 to Sep 22, 2009",Spring 2009,Ichijinsha,Discotek Media,Studio Deen,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2587.0,809,183988,2293,10151
5530,Pandora Hearts,7.72,"Adventure, Fantasy, Mystery, Shounen, Supernatural",PandoraHearts,パンドラハーツ,25,"Apr 3, 2009 to Sep 25, 2009",Spring 2009,"Square Enix, TBS, flying DOG","NIS America, Inc.",Xebec,Manga,24 min. per ep.,PG-13 - Teens 13 or older,988.0,368,361650,5621,21057
5597,Natsu no Arashi!,7.28,"Comedy, Romance, Supernatural",Unknown,夏のあらし！,13,"Apr 6, 2009 to Jun 29, 2009",Spring 2009,"TV Tokyo Music, GANSIS",Maiden Japan,Shaft,Manga,23 min. per ep.,PG-13 - Teens 13 or older,2412.0,2390,44920,73,2605
5630,Higashi no Eden,7.83,"Action, Sci-Fi, Mystery, Drama, Romance, Thriller",Eden of The East,東のエデン,11,"Apr 10, 2009 to Jun 19, 2009",Spring 2009,"Dentsu, Fuji TV, Asmik Ace, Sony Music Entertainment",Funimation,Production I.G,Original,23 min. per ep.,R - 17+ (violence & profanity),780.0,274,464410,4155,17873
5671,Saki,7.48,"Game, School, Slice of Life",Unknown,咲-Saki-,25,"Apr 6, 2009 to Sep 28, 2009",Spring 2009,"TV Tokyo, Square Enix, Sotsu, Lantis, Pony Canyon, KlockWorx, TV Tokyo Music, Kiyosumi High School Mahjong Club, Sotsu Music Publishing",Unknown,"Gonzo, Picture Magic",Manga,24 min. per ep.,PG-13 - Teens 13 or older,1649.0,1671,79667,818,4471
5675,Basquash!,7.24,"Sports, Mecha, Shounen",Unknown,バスカッシュ！,26,"Apr 3, 2009 to Oct 2, 2009",Spring 2009,Mainichi Broadcasting System,Maiden Japan,Satelight,Original,24 min. per ep.,PG-13 - Teens 13 or older,2590.0,2513,40795,183,2770
5678,Kobato.,7.98,"Comedy, Drama, Romance, Fantasy",Kobato.,こばと。,24,"Oct 6, 2009 to Mar 23, 2010",Fall 2009,"NHK, NHK-BS2",Sentai Filmworks,Madhouse,Manga,24 min. per ep.,PG-13 - Teens 13 or older,563.0,1064,139776,1634,7934
5680,K-On!,7.84,"Music, Slice of Life, Comedy, School",K-ON!,けいおん!,13,"Apr 3, 2009 to Jun 26, 2009",Spring 2009,"Pony Canyon, TBS, Movic, Rakuonsha, Animation Do","Bandai Entertainment, Sentai Filmworks",Kyoto Animation,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,758.0,108,776322,19409,36586
5682,Phantom: Requiem for the Phantom,8.01,"Action, Drama, Seinen, Thriller",Phantom:Requiem for the Phantom,Phantom 〜Requiem for the Phantom〜,26,"Apr 3, 2009 to Sep 25, 2009",Spring 2009,Genco,Funimation,Bee Train,Visual novel,24 min. per ep.,R - 17+ (violence & profanity),525.0,533,270786,4307,14540
5690,Nodame Cantabile: Finale,8.27,"Comedy, Josei, Music, Romance",Unknown,のだめカンタービレ フィナーレ,11,"Jan 15, 2010 to Mar 26, 2010",Winter 2010,"Fuji TV, Sony Music Entertainment",Unknown,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,243.0,1290,110315,429,2866
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7.13,"Action, Super Power, Magic, Romance, Fantasy",Unknown,空を見上げる少女の瞳に映る世界,9,"Jan 14, 2009 to Mar 11, 2009",Winter 2009,Unknown,Unknown,Kyoto Animation,Original,24 min. per ep.,PG-13 - Teens 13 or older,3069.0,2744,34958,113,1530
5734,Tayutama: Kiss on My Deity,6.78,"Harem, Romance, Supernatural",Unknown,タユタマ -Kiss on my Deity-,12,"Apr 6, 2009 to Jun 22, 2009",Spring 2009,"Media Factory, Delfi Sound",Sentai Filmworks,SILVER LINK.,Visual novel,23 min. per ep.,PG-13 - Teens 13 or older,4520.0,1981,61027,115,3418
5835,Hanasakeru Seishounen,7.76,"Drama, Romance, Shoujo",Unknown,花咲ける青少年,39,"Apr 5, 2009 to Feb 14, 2010",Spring 2009,Unknown,Unknown,Studio Pierrot,Manga,24 min. per ep.,PG-13 - Teens 13 or older,908.0,2056,57812,595,4661
5909,Seitokai no Ichizon,7.36,"Harem, Comedy, Parody, School",Student Council's Discretion,生徒会の一存,12,"Oct 3, 2009 to Dec 19, 2009",Fall 2009,AMG MUSIC,Sentai Filmworks,Studio Deen,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2075.0,894,166937,692,8186
5914,Kanamemo,6.89,"Comedy, Ecchi, Shoujo Ai, Slice of Life",Unknown,かなめも,13,"Jul 6, 2009 to Sep 28, 2009",Summer 2009,"Starchild Records, TV Tokyo Music, Houbunsha",Maiden Japan,feel.,4-koma manga,24 min. per ep.,PG-13 - Teens 13 or older,4075.0,2790,33761,74,1786
5940,Seiken no Blacksmith,6.74,"Action, Adventure, Fantasy",The Sacred Blacksmith,聖剣の刀鍛冶（ブラックスミス）,12,"Oct 3, 2009 to Dec 19, 2009",Fall 2009,"Media Factory, AT-X, Earth Star Entertainment",Funimation,Manglobe,Light novel,24 min. per ep.,R+ - Mild Nudity,4725.0,999,148745,215,8386
5941,Cross Game,8.43,"Comedy, Drama, Romance, School, Shounen, Sports",Cross Game,クロスゲーム,50,"Apr 5, 2009 to Mar 28, 2010",Spring 2009,"TV Tokyo, Shogakukan-Shueisha Productions",Unknown,SynergySP,Manga,23 min. per ep.,PG-13 - Teens 13 or older,136.0,1392,100414,2732,5263
5958,Sora no Otoshimono,7.36,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",Heaven's Lost Property,そらのおとしもの,13,"Oct 5, 2009 to Dec 28, 2009",Fall 2009,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",Funimation,AIC ASTA,Manga,24 min. per ep.,PG-13 - Teens 13 or older,2082.0,338,394109,4035,15435
5962,Metal Fight Beyblade,6.68,"Adventure, Comedy, Sports",Metal Fight Beyblade,メタルファイト ベイブレード,51,"Apr 5, 2009 to Mar 28, 2010",Spring 2009,Unknown,Nelvana,"Tatsunoko Production, SynergySP, Seven",Manga,25 min. per ep.,PG - Children,5000.0,2111,55471,257,1431
5973,Fight Ippatsu! Juuden-chan!!,6.68,"Ecchi, Comedy, Sci-Fi, Shounen",Juden Chan Recharged,ファイト一発！充電ちゃん！！,12,"Jun 25, 2009 to Sep 9, 2009",Summer 2009,"Avex Entertainment, Genco, Mobcast",Media Blasters,Studio Hibari,Manga,24 min. per ep.,R+ - Mild Nudity,4991.0,3034,29057,51,1430
5984,Ristorante Paradiso,7.36,"Drama, Josei, Romance, Slice of Life",Ristorante Paradiso,リストランテパラディーゾ,11,"Apr 9, 2009 to Jun 25, 2009",Spring 2009,"Fuji TV, Fujipacific Music, Sony PCL",Nozomi Entertainment,David Production,Manga,22 min. per ep.,PG-13 - Teens 13 or older,2051.0,2648,37163,159,1794
6023,Nogizaka Haruka no Himitsu: Purezza,7.2,"Comedy, Ecchi, Romance",Unknown,乃木坂春香の秘密ぴゃあれっつぁ,12,"Oct 6, 2009 to Dec 22, 2009",Fall 2009,"ASCII Media Works, Studio Mausu, Studio Jack",Discotek Media,Diomedéa,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2778.0,1938,63351,101,1958
6024,Chi's Sweet Home: Atarashii Ouchi,7.75,"Comedy, Kids, Slice of Life",Chi's New Address,チーズスイートホーム あたらしいおうち,104,"Mar 30, 2009 to Sep 24, 2009",Spring 2009,Unknown,Discotek Media,Madhouse,Manga,3 min. per ep.,G - All Ages,922.0,3295,24777,116,2018
6030,Needless,7.28,"Action, Sci-Fi, Comedy, Super Power, Ecchi, Seinen",Needless,ニードレス,24,"Jul 3, 2009 to Dec 11, 2009",Summer 2009,"Avex Entertainment, Lantis",Sentai Filmworks,Madhouse,Manga,24 min. per ep.,R - 17+ (violence & profanity),2439.0,1169,126334,557,6497
6033,Dragon Ball Kai,7.73,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Dragon Ball Z Kai,ドラゴンボール改,97,"Apr 5, 2009 to Mar 27, 2011",Spring 2009,Unknown,Funimation,Toei Animation,Manga,23 min. per ep.,PG-13 - Teens 13 or older,957.0,536,269840,2666,14520
6045,Kimi ni Todoke,8.02,"Slice of Life, Drama, Romance, School, Shoujo",Kimi ni Todoke:From Me to You,君に届け,25,"Oct 7, 2009 to Mar 31, 2010",Fall 2009,"VAP, Nippon Television Network, Shueisha","NIS America, Inc.",Production I.G,Manga,22 min. per ep.,PG-13 - Teens 13 or older,515.0,148,648101,10587,36190
6098,Sora no Manimani,7.09,"Slice of Life, Comedy, Romance, School, Seinen",At The Mercy of The Sky,宙のまにまに,12,"Jul 7, 2009 to Sep 22, 2009",Summer 2009,"Sony Pictures Entertainment, Marvelous, Lantis, Pony Canyon, AT-X, Delfi Sound",Unknown,Studio Comet,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3235.0,2603,38230,64,1901
6112,Shin Koihime†Musou,6.84,"Comedy, Ecchi, Fantasy, Historical",Unknown,真恋姫†無双 ～乙女繚乱☆三国志演義～,12,"Oct 5, 2009 to Dec 21, 2009",Fall 2009,Marvelous,Sentai Filmworks,Doga Kobo,Visual novel,25 min. per ep.,R+ - Mild Nudity,4282.0,3089,27992,46,1336
6114,Rainbow: Nisha Rokubou no Shichinin,8.52,"Drama, Historical, Seinen, Thriller",Rainbow,RAINBOW 二舎六房の七人,26,"Apr 7, 2010 to Sep 29, 2010",Spring 2010,"VAP, Nippon Television Network",Funimation,Madhouse,Manga,22 min. per ep.,R - 17+ (violence & profanity),94.0,466,304557,7421,20996
6129,Umi Monogatari: Anata ga Ite Kureta Koto,6.64,"Supernatural, Drama, Magic, Romance, Fantasy",Umi Monogatari,うみものがたり　～あなたがいてくれたコト～,12,"Jun 25, 2009 to Sep 17, 2009",Summer 2009,Unknown,Nozomi Entertainment,Zexcs,Game,24 min. per ep.,PG-13 - Teens 13 or older,5210.0,3392,23241,30,1388
6164,Aoi Hana,7.16,"Romance, Shoujo Ai, Slice of Life",Sweet Blue Flowers,青い花,11,"Jul 2, 2009 to Sep 10, 2009",Summer 2009,"Fuji TV, Fujipacific Music",Nozomi Entertainment,J.C.Staff,Manga,22 min. per ep.,PG-13 - Teens 13 or older,2927.0,1692,78669,387,3458
6165,White Album 2nd Season,6.84,"Drama, Harem, Music, Romance",White Album Season 2,WHITE ALBUM 第2期,13,"Oct 3, 2009 to Dec 24, 2009",Fall 2009,Unknown,Unknown,Seven Arcs,Visual novel,25 min. per ep.,PG-13 - Teens 13 or older,4291.0,2530,40366,55,1406
6166,Asobi ni Iku yo!,6.65,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Cat Planet Cuties,あそびにいくヨ!,12,"Jul 11, 2010 to Sep 26, 2010",Summer 2010,"AIC, Lantis, Media Factory, Pony Canyon, Rakuonsha, AT-X, KlockWorx, Ryukyu Asahi Broadcasting",Funimation,AIC PLUS+,Light novel,24 min. per ep.,R+ - Mild Nudity,5140.0,917,162121,495,8130
6201,Princess Lover!,6.79,"Harem, Comedy, Ecchi, School",Unknown,プリンセスラバー!,12,"Jul 6, 2009 to Sep 21, 2009",Summer 2009,Dream Force,Unknown,GoHands,Visual novel,24 min. per ep.,R+ - Mild Nudity,4465.0,852,175850,376,8127
6203,Sasameki Koto,7.09,"Comedy, Romance, School, Shoujo Ai",Whispered Words,ささめきこと,13,"Oct 8, 2009 to Dec 31, 2009",Fall 2009,"Half H.P Studio, flying DOG",Unknown,AIC,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3232.0,2038,58576,292,2772
6205,Kämpfer,6.45,"Action, Comedy, Ecchi, Romance, School, Shoujo Ai, Super Power",Kämpfer,けんぷファー,12,"Oct 2, 2009 to Dec 18, 2009",Fall 2009,"TBS, RAY",Sentai Filmworks,Nomad,Light novel,24 min. per ep.,R+ - Mild Nudity,6187.0,613,237051,812,9256
6211,Tokyo Magnitude 8.0,8.06,Drama,Tokyo Magnitude 8.0,東京マグニチュード8.0,11,"Jul 10, 2009 to Sep 18, 2009",Summer 2009,"Dentsu, Fuji TV, Toho, Asmik Ace, Sony Music Entertainment, Sakura Create",Maiden Japan,"Bones, Kinema Citrus",Original,22 min. per ep.,PG-13 - Teens 13 or older,462.0,611,237316,1674,9288
